student_id,female,minority,macro_age,macro_age2,macro_class_size,macro_percent_female,macrolettergrade,macro_repeater,macro_course,macro_grade,macro_aarts,econ_major_at_macro,bus_major_at_macro,nonlerner_at_macro,macro_relative_grade,mafem_adjunct,mamale_adjunct,mafem_prof,mamale_prof,mafem_gradta,mamale_gradta,macro_econ,sat_math,sat_verb,int_micro,nonfresh_macro,mayear_07_08,mayear_08_09,mayear_09_10,mayear_10_11,mayear_11_12,mayear_12_13,mayear_13_14,mayear_14_15,mayear_15_16,mean_gpa_no_macro,mean_gpa_nomacro,_merge
1724732278,1,0,18,324,38,0.5263158082962036,B-,0,ECON152182093,2.6700000762939453,0,0,1,0,0.926262378692627,0,0,1,0,0,0,1,65,63,0,1,0,1,0,0,0,0,0,0,0,NA,2.8825526237487793,2
1724732373,1,0,19,361,272,0.40808823704719543,B,0,ECON152102103,3,0,0,1,0,0.9310986995697021,0,0,0,1,0,0,1,54,59,0,1,0,0,1,0,0,0,0,0,0,NA,3.2219998836517334,2
1724732488,1,0,19,361,33,0.4848484992980957,B+,0,ECON152132098,3.3299999237060547,0,0,1,0,0.9986879229545593,0,0,0,0,0,1,1,62,56,0,1,0,0,1,0,0,0,0,0,0,NA,3.3343749046325684,2
1724732574,1,0,18,324,271,0.41697415709495544,B,0,ECON152102093,3,0,0,1,0,0.9376014471054077,0,0,0,1,0,0,1,62,53,1,1,0,1,0,0,0,0,0,0,0,NA,3.1996538639068604,2
1724732633,1,0,19,361,35,0.4285714328289032,A-,0,ECON152172093,3.6700000762939453,0,0,1,0,0.969376802444458,0,0,0,0,1,0,1,62,60,0,1,0,1,0,0,0,0,0,0,0,NA,3.785937547683716,2
1724732703,1,0,18,324,270,0.3777777850627899,B-,0,ECON152112093,2.6700000762939453,0,0,1,0,0.78410804271698,0,0,0,1,0,0,1,60,54,0,1,0,1,0,0,0,0,0,0,0,NA,3.4051427841186523,2
1724733167,1,0,18,324,38,0.5263158082962036,B-,0,ECON152182093,2.6700000762939453,0,0,0,1,1.2660259008407593,0,0,1,0,0,0,1,49,58,0,1,0,1,0,0,0,0,0,0,0,NA,2.108961582183838,2
1724733212,1,0,18,324,33,0.6666666865348816,A,0,ECON152162103,4,0,0,0,1,1.1283224821090698,0,0,0,0,1,0,1,67,55,0,1,0,0,1,0,0,0,0,0,0,NA,3.5450856685638428,2
1724733302,1,0,19,361,35,0.4285714328289032,B+,0,ECON152172093,3.3299999237060547,0,0,1,0,1.109622597694397,0,0,0,0,1,0,1,60,55,0,1,0,1,0,0,0,0,0,0,0,NA,3.0010204315185547,2
1724733383,1,0,20,400,275,0.3672727346420288,C+,0,ECON152112113,2.3299999237060547,0,0,0,1,0.7011668086051941,0,0,0,1,0,0,1,52,51,0,1,0,0,0,1,0,0,0,0,0,NA,3.3230321407318115,2
